epoch,time,memory_gpu,val_loss,jaccard_old,f1_old,Dice,DiceLabel,F1,F1Label,Jaccard,JaccardLabel,Crossentropy,train_loss
52,929.7592833042145,128779264,0.02507772482931614,0.7048466801643372,0.9148280024528503,0.887265165646871,0.00520899286493659,0.9932843049367269,0.9932843049367269,0.8478114406267802,0.8478114406267802,0.7563630938529968,0.02392260797999122
53,947.6140687465668,128779264,0.026327359800537426,0.7021162708600363,0.9031191865603129,0.8717676202456156,0.00511800932387511,0.9922798673311869,0.9922798673311869,0.8298990925153097,0.8298990925153097,0.7571863134702047,0.022799251770431347
54,965.5145628452301,128779264,0.02561227356394132,0.7359082301457723,0.9225596984227499,0.8975808024406433,0.005269554288436969,0.9928553899129232,0.9928553899129232,0.8600313067436218,0.8600313067436218,0.7565059860547384,0.023026232015002857
55,983.4870357513428,128779264,0.02457224701841672,0.6887945930163065,0.8824460903803507,0.844019373257955,0.004955103776107232,0.9927781621615092,0.9927781621615092,0.8014347751935323,0.8014347751935323,0.7554245392481486,0.022944948720661076
56,1001.367103099823,128779264,0.02777286556859811,0.7334397236506144,0.9139976898829142,0.8862439393997192,0.005202997786303361,0.9919772346814474,0.9919772346814474,0.8463326295216879,0.8463326295216879,0.7569413185119629,0.02163908224214207
57,1019.3304052352905,128779264,0.029339967916409176,0.7188225189844767,0.9035201867421468,0.8724380135536194,0.005121945093075435,0.9916762113571167,0.9916762113571167,0.8300020694732666,0.8300020694732666,0.756590723991394,0.02218698439272967
58,1037.3412034511566,128779264,0.023576955621441204,0.6876628200213114,0.8886558810869852,0.8522913853327433,0.005003667591760556,0.9936397075653076,0.9936397075653076,0.8097966909408569,0.8097966909408569,0.7542328238487244,0.021063772961497307
59,1055.2556068897247,128779264,0.02399684675037861,0.7466425100962321,0.9190759261449178,0.8929221630096436,0.005242204138388236,0.9929858048756918,0.9929858048756918,0.8547964890797933,0.8547964890797933,0.7555168668429056,0.020704530687494713
60,1073.0937139987946,128779264,0.028244650612274807,0.6842013796170553,0.8815833727518717,0.842998743057251,0.004949112112323443,0.9920239845911661,0.9920239845911661,0.797111968199412,0.797111968199412,0.7557916641235352,0.021683229133486748
61,1090.9646050930023,128779264,0.030541860808928806,0.6695391535758972,0.8739996949831644,0.8332220911979675,0.004891715012490749,0.9914143085479736,0.9914143085479736,0.7851133147875468,0.7851133147875468,0.7562065521876017,0.021965257315473122
62,1108.7551050186157,128779264,0.024653273945053417,0.7125812371571859,0.8888207872708639,0.8525031208992004,0.0050049104417363805,0.9925613204638163,0.9925613204638163,0.8087776104609171,0.8087776104609171,0.7550558050473531,0.02042990702797066
63,1126.6939935684204,128779264,0.02345149777829647,0.7436023950576782,0.9169004559516907,0.8900538086891174,0.005225364739696185,0.9933218955993652,0.9933218955993652,0.8512051701545715,0.8512051701545715,0.7544286449750265,0.020337265492840248
64,1144.4969663619995,128779264,0.025852050632238388,0.6841084361076355,0.868760883808136,0.8259304761886597,0.004848906770348549,0.9924367268880209,0.9924367268880209,0.7815283338228861,0.7815283338228861,0.7548455198605856,0.01960868879475377
65,1162.4202020168304,128779264,0.018776910379529,0.759272833665212,0.9218724171320597,0.8964809775352478,0.00526309742902716,0.9944619337717692,0.9944619337717692,0.8600338896115621,0.8600338896115621,0.7527893384297689,0.01913718278096481
66,1180.2465238571167,128779264,0.02790558896958828,0.7369916836420695,0.9013721545537313,0.8696084022521973,0.005105332937091589,0.9916347066561381,0.9916347066561381,0.8274883230527242,0.8274883230527242,0.7555872599283854,0.018017519011416218
67,1198.0696966648102,128779264,0.044927349934975304,0.6756176551183065,0.8692057331403097,0.8274958729743958,0.004858096906294425,0.9867892464001974,0.9867892464001974,0.7768479188283285,0.7768479188283285,0.7610874772071838,0.019018472426316956
68,1215.8838839530945,128779264,0.025350769981741905,0.7476831475893656,0.9076180458068848,0.8777318994204203,0.005153024724374215,0.9922948479652405,0.9922948479652405,0.8378366430600485,0.8378366430600485,0.7550225257873535,0.01763874012976885
69,1233.6868407726288,128779264,0.02252279967069626,0.7361016869544983,0.9033335447311401,0.8718617757161459,0.005118562063823144,0.9936780333518982,0.9936780333518982,0.8303992748260498,0.8303992748260498,0.7533678611119589,0.01767627988010645
70,1251.6155939102173,128779264,0.018466816594203312,0.7699118256568909,0.9288803935050964,0.9058032830556234,0.005317827376226584,0.994802196820577,0.994802196820577,0.8708185950915018,0.8708185950915018,0.7522966464360555,0.0171611343764446
71,1269.4114146232605,128779264,0.021664942304293316,0.7834427754084269,0.9263975222905477,0.9026752312978109,0.005299463092039029,0.9934800465901693,0.9934800465901693,0.8668490052223206,0.8668490052223206,0.7534525195757548,0.0168627348982475
72,1287.296911239624,128779264,0.016868653396765392,0.7744088172912598,0.9253908395767212,0.9011116027832031,0.005290283045421044,0.9951878786087036,0.9951878786087036,0.8654147982597351,0.8654147982597351,0.7513145009676615,0.016189850528131832
73,1305.0854437351227,128779264,0.020915407066543896,0.7595731616020203,0.9107020497322083,0.8815954526265463,0.005175706930458546,0.9936414162317911,0.9936414162317911,0.8419040441513062,0.8419040441513062,0.7531109054883321,0.015947062606838616
74,1322.9083416461945,128779264,0.020030679802099865,0.7701260248819987,0.9234092434247335,0.8986585934956869,0.005275882004449765,0.9938013156255087,0.9938013156255087,0.8618505398432413,0.8618505398432413,0.7530443072319031,0.016287967562675476
75,1340.72372508049,128779264,0.018210358296831448,0.77019735177358,0.9222981731096903,0.8970520695050558,0.0052664501902957754,0.9944840470949808,0.9944840470949808,0.8604979117711385,0.8604979117711385,0.7521564563115438,0.01544324511831457
76,1358.5441913604736,128779264,0.02116120730837186,0.7684919834136963,0.9133339126904806,0.8852358857790629,0.005197079386562109,0.9930562774340311,0.9930562774340311,0.845763643582662,0.845763643582662,0.7532911698023478,0.015418454750695011
77,1376.4776582717896,128779264,0.015422223756710688,0.7881326675415039,0.9328130880991617,0.9109488129615784,0.00534803606569767,0.9953508178393046,0.9953508178393046,0.8773623506228129,0.8773623506228129,0.7511153817176819,0.015641155060042034
78,1394.3117063045502,128779264,0.020726508771379788,0.761799951394399,0.9051320354143778,0.8742069800694784,0.0051323304263254,0.9936979413032532,0.9936979413032532,0.8333873748779297,0.8333873748779297,0.7522528171539307,0.014525338414717804
79,1412.1320941448212,128779264,0.03436213731765747,0.6882929801940918,0.8670294483502706,0.8239708344141642,0.0048374019873638945,0.9884194533030192,0.9884194533030192,0.7761932214101156,0.7761932214101156,0.75894167025884,0.015731141733174973
80,1429.9304368495941,128779264,0.020370264848073322,0.7797545790672302,0.9219196240107218,0.8965623180071512,0.005263575042287509,0.9936867753664652,0.9936867753664652,0.8591190179189047,0.8591190179189047,0.7528488636016846,0.015303532423620874
81,1447.7370789051056,128779264,0.017105157176653545,0.7889664769172668,0.924719492594401,0.9002178311347961,0.005285036129256089,0.9946900407473246,0.9946900407473246,0.8642062743504842,0.8642062743504842,0.7514261404673258,0.014075831086798147
82,1465.5687415599823,128779264,0.028982119634747505,0.7266970872879028,0.8788278897603353,0.8391981522242228,0.0049267990204195184,0.9911973277727762,0.9911973277727762,0.7938816746075948,0.7938816746075948,0.7552829583485922,0.01543470404364846
83,1483.4074485301971,128779264,0.022233132272958755,0.7805963555971781,0.9215209086736044,0.8962512612342834,0.005261748718718688,0.9927946130434672,0.9927946130434672,0.858585258324941,0.858585258324941,0.7540297508239746,0.015957272611558437
84,1501.23779463768,128779264,0.017473328858613968,0.7921923796335856,0.9281828800837199,0.9048881928126017,0.005312454886734486,0.9946211576461792,0.9946211576461792,0.8706519405047098,0.8706519405047098,0.7518008748690287,0.01419796718453819
85,1519.0968234539032,128779264,0.017245801786581676,0.8115898966789246,0.9326228499412537,0.910833994547526,0.005347361632933219,0.9944062232971191,0.9944062232971191,0.877220869064331,0.877220869064331,0.7514678637186686,0.013998336074027147
86,1537.0062296390533,128779264,0.017019122838974,0.7901630401611328,0.9323330322901408,0.9103799859682719,0.005344696342945099,0.9951466917991638,0.9951466917991638,0.8766475915908813,0.8766475915908813,0.7514885067939758,0.014117796397344633
87,1554.898675918579,128779264,0.01780603143076102,0.8031139771143595,0.9302850763003031,0.9076525370279948,0.005328684269140164,0.9945054650306702,0.9945054650306702,0.8733232021331787,0.8733232021331787,0.7515210707982382,0.015403882685032759
88,1572.7471270561218,128779264,0.016532348779340584,0.8018038670221964,0.9305660724639893,0.9080114960670471,0.005330791386465232,0.9947362144788107,0.9947362144788107,0.8736007809638977,0.8736007809638977,0.751359740893046,0.013727801174602726
89,1590.674322128296,128779264,0.022339440261324246,0.7881057858467102,0.9208105405171713,0.8953019380569458,0.00525617552921176,0.9932025869687399,0.9932025869687399,0.858034630616506,0.858034630616506,0.7528296510378519,0.013525046154179356
90,1608.6220438480377,128779264,0.017804079378644627,0.8022785584131876,0.9302583535512289,0.9076603452364603,0.0053287299039463205,0.994092603524526,0.994092603524526,0.8730088671048483,0.8730088671048483,0.7520791093508402,0.012689429673958908
91,1626.544231891632,128779264,0.01591565180569887,0.8225840131441752,0.9368558526039124,0.9164111216862997,0.005380104295909405,0.9948807160059611,0.9948807160059611,0.8843398888905843,0.8843398888905843,0.7508075634638468,0.01221885887736624
92,1644.4950621128082,128779264,0.014596131630241871,0.8167452414830526,0.9373935063680013,0.9170526663462321,0.005383870719621579,0.995490312576294,0.995490312576294,0.8850626349449158,0.8850626349449158,0.7502740025520325,0.012534638020125303
93,1662.2852251529694,128779264,0.019212419788042705,0.8084460496902466,0.9282191793123881,0.9049541354179382,0.005312842161705096,0.9938535292943319,0.9938535292943319,0.869531253973643,0.869531253973643,0.7518462737401327,0.012034699066796085
94,1680.1065700054169,128779264,0.01696994776527087,0.817706823348999,0.9330899914105734,0.9114118417104086,0.005350754285852115,0.9946876168251038,0.9946876168251038,0.8777621785799662,0.8777621785799662,0.7508194843928019,0.012592760168693283
95,1698.0292928218842,128779264,0.014350714161992073,0.8125290870666504,0.9377907117207845,0.9175775845845541,0.005386952310800552,0.9957035978635153,0.9957035978635153,0.8855726718902588,0.8855726718902588,0.7498676975568136,0.012253522364930674
96,1715.860934495926,128779264,0.015174869447946548,0.8275977373123169,0.9410773913065592,0.9219852685928345,0.005412829263756673,0.9951607982317606,0.9951607982317606,0.8910870552062988,0.8910870552062988,0.750527580579122,0.01176813608882102
97,1733.6496295928955,128779264,0.016623678617179394,0.8148118257522583,0.9337320725123087,0.9122330943743387,0.0053555758980413275,0.99470188220342,0.99470188220342,0.879000167051951,0.879000167051951,0.7510994871457418,0.01212586716494777
98,1751.5072331428528,128779264,0.014948679755131403,0.8222620884577433,0.9380016326904297,0.917873740196228,0.0053886910900473595,0.9952306151390076,0.9952306151390076,0.8861807584762573,0.8861807584762573,0.750415047009786,0.012028709731318733
99,1769.4538810253143,128779264,0.01426099892705679,0.8119286497433981,0.925403892993927,0.9010362227757772,0.0052898408224185305,0.9953352212905884,0.9953352212905884,0.8659929831822714,0.8659929831822714,0.7499253551165262,0.011697345413267612
100,1787.2429432868958,128779264,0.015429685513178507,0.8179293870925903,0.9322414398193359,0.9102343519528707,0.005343841544042031,0.9948998292287191,0.9948998292287191,0.8763830661773682,0.8763830661773682,0.7505453030268351,0.011629859239540317
101,1805.0321822166443,128779264,0.017561205352346104,0.8001458644866943,0.9184770385424296,0.891841987768809,0.005235862918198109,0.9942141771316528,0.9942141771316528,0.8546260794003805,0.8546260794003805,0.751207172870636,0.010927854529158636
102,1822.8200476169586,128779264,0.01595785530904929,0.832541028658549,0.9403602282206217,0.9210763176282247,0.005407492940624555,0.995073676109314,0.995073676109314,0.8901328643163046,0.8901328643163046,0.7503873308499655,0.011341816407035698
103,1840.6156949996948,128779264,0.017681588418781757,0.8223468065261841,0.93523108959198,0.9142816265424093,0.0053676025321086245,0.9944951136906942,0.9944951136906942,0.8814558784166971,0.8814558784166971,0.751132865746816,0.011726870794187893
104,1858.4287548065186,128779264,0.01680479695399602,0.8197145064671835,0.9318328698476156,0.9097063740094503,0.005340741792072852,0.994432270526886,0.994432270526886,0.8761691053708395,0.8761691053708395,0.7510670820871989,0.011758920482613823
105,1876.2253577709198,128779264,0.021822664886713028,0.8106441299120585,0.9213928580284119,0.8959060907363892,0.005259722471237183,0.9933961033821106,0.9933961033821106,0.858686367670695,0.858686367670695,0.7518799503644308,0.010739520107480612
106,1894.053997516632,128779264,0.01743726742764314,0.8108447392781576,0.9300779700279236,0.9074881076812744,0.005327718642850717,0.9940940141677856,0.9940940141677856,0.8723934491475424,0.8723934491475424,0.7514831821123759,0.012334408577192913
107,1911.8722434043884,128779264,0.01857811212539673,0.810195525487264,0.9304413000742594,0.9079950849215189,0.005330694994578759,0.9940410653750101,0.9940410653750101,0.8733640313148499,0.8733640313148499,0.7516644398371378,0.012237090024758469
108,1929.7120325565338,128779264,0.017626971937716007,0.8124663432439169,0.9293732643127441,0.9065772294998169,0.005322371143847704,0.9938300649325053,0.9938300649325053,0.8714509208997091,0.8714509208997091,0.7517122824986776,0.011780054731802507
109,1947.5143730640411,128779264,0.015421479319532713,0.822988231976827,0.9362377524375916,0.9155679146448771,0.005375154005984466,0.9949004054069519,0.9949004054069519,0.8830628593762716,0.8830628593762716,0.7505761981010437,0.011332533576271751
110,1965.3147706985474,128779264,0.016420395113527775,0.8291001319885254,0.9372478326161703,0.9169050057729086,0.005383003813525041,0.9950943191846212,0.9950943191846212,0.8845119873682658,0.8845119873682658,0.7501264015833536,0.010877731002189896
111,1983.0717170238495,128779264,0.019076698149243992,0.8137211402257284,0.9240772128105164,0.8994626601537069,0.005280602412919204,0.9936602711677551,0.9936602711677551,0.8630965153376261,0.8630965153376261,0.751652737458547,0.010790482586757704
112,2000.9656841754913,128779264,0.014183172956109047,0.8248327175776163,0.9375133315722147,0.9171812931696574,0.005384625867009163,0.9956647157669067,0.9956647157669067,0.8852922717730204,0.8852922717730204,0.7496081590652466,0.01046648630025712
113,2018.8273305892944,128779264,0.015167250608404478,0.8296792308489481,0.9376153151194254,0.9173932274182638,0.00538586995874842,0.9950132966041565,0.9950132966041565,0.8854841192563375,0.8854841192563375,0.7504331469535828,0.010333548892628063
114,2036.6475286483765,128779264,0.015724829708536465,0.8282870650291443,0.9340891639391581,0.9127166668574015,0.005358414879689614,0.9950113693873087,0.9950113693873087,0.8796066045761108,0.8796066045761108,0.7501287261644999,0.009913146665150469
115,2054.4812371730804,128779264,0.017082449048757553,0.8342578212420145,0.9359163244565328,0.9152094920476278,0.005373049682627122,0.994509776433309,0.994509776433309,0.8825756112734476,0.8825756112734476,0.7505784829457601,0.010505857369439169
116,2072.3368859291077,128779264,0.01673285352687041,0.8426106174786886,0.9406322836875916,0.9214449127515157,0.005409656713406245,0.9947972496350607,0.9947972496350607,0.8905043999354044,0.8905043999354044,0.7503789265950521,0.01023976132273674
117,2090.10751080513,128779264,0.01639063097536564,0.7920122146606445,0.9075241486231486,0.8771925965944926,0.005149858382840951,0.9947090744972229,0.9947090744972229,0.8381805419921875,0.8381805419921875,0.7502201199531555,0.01082305195318027
118,2107.862456560135,128779264,0.017136798861126106,0.8256725072860718,0.9348702232042948,0.9138423204421997,0.005365023544679086,0.9943575064341227,0.9943575064341227,0.8806485335032145,0.8806485335032145,0.7510552803675333,0.01129133017225699
119,2125.6657478809357,128779264,0.01707797000805537,0.828278104464213,0.934460441271464,0.9132637778917948,0.005361627011249463,0.9947266181310018,0.9947266181310018,0.880036473274231,0.880036473274231,0.7504359285036722,0.01073336973786354
120,2143.438069343567,128779264,0.015173212625086308,0.8330853978792826,0.9366519848505656,0.9160686731338501,0.005378094036132097,0.9950291315714518,0.9950291315714518,0.8838297128677368,0.8838297128677368,0.7501195867856344,0.01018564517355778
121,2161.388641834259,128779264,0.011694777136047682,0.8440220753351847,0.9432252446810404,0.9247347513834635,0.005428970946619908,0.9961385130882263,0.9961385130882263,0.8949532906214396,0.8949532906214396,0.7488554120063782,0.010475413111800497
122,2179.3560791015625,128779264,0.011324048973619938,0.8339952031771342,0.9392018914222717,0.9193542202313741,0.005397382657974958,0.9963210225105286,0.9963210225105286,0.8881881237030029,0.8881881237030029,0.7485958933830261,0.010293098166584969
123,2197.143551826477,128779264,0.01610221030811469,0.8453891277313232,0.9409778515497843,0.9219397703806559,0.005412561818957329,0.9947401086489359,0.9947401086489359,0.8910082578659058,0.8910082578659058,0.7502405842145284,0.00957721895114942
